credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
145821;20171228,0000000;20200331;20240930;55; 28;18204499,99;18204499,99;999;0,000000000000000000000000;0,000000000000000000000000;7937822,75999999978;18204499;70;50873485;0,41369162572434947656;44005000,0000;Vehicular;Reestructuracion;1,00000000000000
145866;20171228,0000000;20211031;20240930;36; 47;36031460,76;36031460,76;999;0,000000000000000000000000;0,000000000000000000000000;16047920,44999999925;36031460;70;101349350;1,46231577759740205558;24640000,0000;Vehicular;;2,09673683319805
145870;20171228,0000000;20210331;20240930;43; 40;11509545,95;7652324,24;968;0,335132395904809698983229;0,091399744337675378758057;5018579,79999999981;7652324;70;16205829;0,16563472380952379281;46200000,0000;Vehicular;;1,09139974433768
145878;20171228,0000000;20231231;20240930;10; 73;8841091,77;8841091,77;886;0,000000000000000000000000;0,000000000000000000000000;365137,05829999998;8841091;70;29089433;0,41073597073170731164;21525000,0000;Vehicular;;1,00000000000000
145921;20171215,0000000;20180930;20240930;73; 10;19910681,00;19910681,00;999;0,000000000000000000000000;0,000000000000000000000000;8681779,60999999940;19910681;70;72028924;1,00432186633039099988;19825000,0000;Vehicular;Reestructuracion;1,75324139974779
145932;20171229,0000000;20231231;20240930;10; 73;24209193,49;24209193,49;999;0,000000000000000000000000;0,000000000000000000000000;1367547,76654947991;24209193;70;68922388;0,62881022051948043394;38500000,0000;Vehicular;;1,00000000000000
145945;20171228,0000000;20190531;20240930;65; 18;17402127,31;17402127,31;999;0,000000000000000000000000;0,000000000000000000000000;7587959,15000000037;17402127;70;62997419;1,62333277145522392182;10720000,0000;Vehicular;Reestructuracion;2,21749957859142
146000;20171228,0000000;20190331;20240930;67; 16;35252058,48;35252058,48;999;0,000000000000000000000000;0,000000000000000000000000;15371177,00000000000;35252058;70;119133806;0,87822766517189831958;40140000,0000;Vehicular;Reestructuracion;1,00000000000000
146023;20171229,0000000;20210531;20240930;41; 42;17407954,37;17407954,37;999;0,000000000000000000000000;0,000000000000000000000000;9244437,65000000037;17407954;70;55219302;0,47099443641774901836;36960000,0000;Vehicular;;1,00000000000000
146051;20171229,0000000;20190930;20240930;61; 22;18864520,45;10184175,58;999;0,460141295030905450591519;0,089059605489852672333129;8225615,63999999966;10184175;70;18326648;0,71972972296819792692;14150000,0000;Vehicular;;1,08905960548985
146085;20171229,0000000;20200930;20240930;49; 34;28341718,06;28341718,06;999;0,000000000000000000000000;0,000000000000000000000000;12358017,76999999955;28341718;70;85894737;0,88291956573208718595;32100000,0000;Vehicular;;1,00000000000000
146130;20180104,0000000;20191031;20240930;60; 22;18618862,04;9399431,81;999;0,495166149799775801021440;0,097409734386841140274527;9887486,44999999925;9399431;70;24596783;0,71861099464831812433;13080000,0000;Vehicular;;1,09740973438684
146170;20180110,0000000;20181031;20240930;72; 10;38400000,00;38400000,00;999;0,000000000000000000000000;0,000000000000000000000000;16743793,80000000075;38400000;70;200431684;1,54589371980676304474;24840000,0000;Vehicular;;2,15942028985507
146225;20180111,0000000;20191231;20240930;58; 24;5006321,31;5006321,31;999;0,000000000000000000000000;0,000000000000000000000000;2182937,81000000006;5006321;70;15753340;0,31605563825757582164;15840000,0000;Vehicular;;1,00000000000000
146252;20180112,0000000;20211130;20240930;35; 47;52265098,08;879215,56;384;0,983177768868734869300852;0,327725922956244974937334;48592527,13000000268;879215;70;3546109;0,01590620642243328886;55275000,0000;Vehicular;;1,32772592295625
146334;20171109,0000000;20181130;20240930;71; 11;36772313,00;36772313,00;999;0,000000000000000000000000;0,000000000000000000000000;16034063,00000000000;36772313;70;133627050;1,25502774744027290055;29300000,0000;Vehicular;Reestructuracion;1,94127081058020
146340;20171218,0000000;20211231;20240930;34; 48;23402328,99;2354636,59;273;0,899384518908090124789112;0,308360406482773741210224;23402328,00000000000;2354636;70;2722313;0,08439557670250895371;27900000,0000;Vehicular;Reestructuracion;1,30836040648277
146410;20180112,0000000;20181031;20240930;72; 10;24395762,00;5000000,00;999;0,795046369119357665411485;0,130692553827839619273732;10637437,72000000067;5000000;70;16625050;0,19723865877712029593;25350000,0000;Vehicular;Reestructuracion;1,13069255382784
146414;20180120,0000000;20191031;20240930;60; 22;31192047,57;31192047,57;999;0,000000000000000000000000;0,000000000000000000000000;13600864,91999999993;31192047;70;102440051;1,24818117527010796763;24990000,0000;Vehicular;;1,93613588145258
146420;20180120,0000000;20191130;20240930;59; 23;26845605,45;26845605,45;999;0,000000000000000000000000;0,000000000000000000000000;11705658,39000000060;26845605;70;85771003;0,90663983282674776021;29610000,0000;Vehicular;;1,00000000000000
146425;20180110,0000000;20190531;20240930;65; 17;32795530,01;32795530,01;999;0,000000000000000000000000;0,000000000000000000000000;14300041,46000000089;32795530;70;110161665;0,93607906407877838895;35035000,0000;Vehicular;Reestructuracion;1,00000000000000
146427;20180115,0000000;20190731;20240930;63; 19;28133813,84;12467246,19;999;0,556859007424213459103157;0,104411063892040023581842;12267364,00000000000;12467246;70;26120102;1,18061043465909110139;10560000,0000;Vehicular;Reestructuracion;1,12510755954575
146484;20180124,0000000;20191231;20240930;58; 24;103831702,51;98825702,51;999;0,048212635245173537934527;0,009805959710882753213590;45274391,07000000030;98825702;70;212986403;1,21826556348619297054;81120000,0000;Vehicular;;1,03101650844397
146515;20180125,0000000;20240731;20240930;3; 79;6054540,35;6054540,35;238;0,000000000000000000000000;0,000000000000000000000000;2696609,47004094021;6054540;70;10541295;0,28127945876887339161;21525000,0000;Vehicular;;1,00000000000000
146547;20180125,0000000;20190331;20240930;67; 15;19311105,93;10819622,00;999;0,439720229425513808863002;0,077597687545678903364710;8420343,00000000000;10819622;70;16955011;1,02023781235266408629;10605000,0000;Vehicular;;1,09400673093878
146554;20180126,0000000;20231231;20240930;10; 72;4336513,00;4336513,00;999;0,000000000000000000000000;0,000000000000000000000000;244964,32688866599;4336513;70;11247202;0,15301739590684548808;28340000,0000;Vehicular;;1,00000000000000
146587;20180129,0000000;20221231;20240930;22; 60;2683370,19;51691,44;0;0,980736373910451764146501;0,511688542909800925251318;2601571,85492443992;51691;70;182285;0,00177939552495697093;29050000,0000;Vehicular;;1,51168854290980
146592;20180119,0000000;20190331;20240930;67; 15;29431323,63;29019910,71;999;0,013978743367853010276525;0,002466837064915237184154;14362948,00000000000;29019910;70;87842253;0,87541208778280543701;33150000,0000;Vehicular;Refinanciacion;1,00246683706492
146593;20180126,0000000;20191130;20240930;59; 23;32696770,41;20390274,37;999;0,376382617784054074316913;0,075276523556810803761152;14256978,68999999948;20390274;70;45967229;1,33269767124182991758;15300000,0000;Vehicular;Reestructuracion;1,09956497302944
146633;20180130,0000000;20231231;20240930;10; 72;17203894,35;17203894,35;968;0,000000000000000000000000;0,000000000000000000000000;311441,29730633198;17203894;70;40412734;0,57346314500000006298;30000000,0000;Vehicular;;1,00000000000000
146639;20180130,0000000;20191231;20240930;58; 24;20764917,81;20764917,81;999;0,000000000000000000000000;0,000000000000000000000000;9054257,86999999918;20764917;70;66019067;2,03179234931506780271;10220000,0000;Vehicular;;2,52384426198630
146663;20180119,0000000;20190331;20240930;67; 15;44033906,85;44033906,85;999;0,000000000000000000000000;0,000000000000000000000000;19200382,00000000000;44033906;70;157031915;0,82514582310503137297;53365000,0000;Vehicular;Reestructuracion;1,00000000000000
146673;20180130,0000000;20211231;20240930;34; 48;21671664,26;9803969,07;28;0,547613466488798383835501;0,187753188510445145897876;21671664,00000000000;9803969;70;10217718;0,36718985280898869261;26700000,0000;Vehicular;;1,18775318851045
146714;20180123,0000000;20190331;20240930;67; 15;123453850,15;123453850,15;999;0,000000000000000000000000;0,000000000000000000000000;53830360,00000000000;123453850;70;442952358;1,90119119350119403222;64935000,0000;Vehicular;Reestructuracion;2,42589339512590
146729;20180119,0000000;20190531;20240930;65; 17;25466109,66;25466109,66;999;0,000000000000000000000000;0,000000000000000000000000;11104148,15000000037;25466109;70;83062523;1,10362338721560093724;23075000,0000;Vehicular;Reestructuracion;1,82771754041170
146741;20180119,0000000;20190331;20240930;67; 15;698930,69;698930,69;999;0,000000000000000000000000;0,000000000000000000000000;304759,00000000000;698930;70;6201778;0,04922047112676056213;14200000,0000;Vehicular;Refinanciacion;1,00000000000000
146769;20180126,0000000;20181130;20240930;71; 11;12903682,43;12903682,43;999;0,000000000000000000000000;0,000000000000000000000000;5626474,00000000000;12903682;70;40100756;0,76420979745336092837;16885000,0000;Vehicular;Reestructuracion;1,00000000000000
146791;20180126,0000000;20181130;20240930;71; 11;32233415,00;32233415,00;999;0,000000000000000000000000;0,000000000000000000000000;14054939,00000000000;32233415;70;118719986;1,20363760268857400426;26780000,0000;Vehicular;Reestructuracion;1,90272820201643
146794;20180117,0000000;20181130;20240930;71; 11;11347597,58;8343993,93;999;0,264690709097211429590146;0,044115118182868576224287;4947964,00000000000;8343993;70;24030772;0,91340929720853858420;9135000,0000;Vehicular;Refinanciacion;1,04411511818287
146809;20180115,0000000;20191231;20240930;58; 24;44187542,33;23231373,25;999;0,474255140136462083333413;0,096458672570127884648983;19267372,32999999821;23231373;70;70171522;0,47275891839641842607;49140000,0000;Vehicular;Reestructuracion;1,09645867257013
146814;20180119,0000000;20181130;20240930;71; 11;16444911,00;16444911,00;999;0,000000000000000000000000;0,000000000000000000000000;7170578,00000000000;16444911;70;64258510;1,01355383667180309892;16225000,0000;Vehicular;Refinanciacion;1,76016537750385
146826;20180102,0000000;20190731;20240930;63; 19;39630563,00;20302035,07;999;0,487717722556704535996630;0,091447072979382093560474;17280364,00000000000;20302035;70;22021880;1,88768340957694102933;10755000,0000;Vehicular;Refinanciacion;1,12415035126660
146834;20180131,0000000;20200331;20240930;55; 27;25009791,97;25009791,97;999;0,000000000000000000000000;0,000000000000000000000000;10905177,08000000007;25009791;70;72790366;0,74902042437855653745;33390000,0000;Vehicular;;1,00000000000000
146853;20180131,0000000;20201130;20240930;47; 35;6983519,55;5237581,26;999;0,250008362903487546535786;0,062502090725871886633946;3045067,75999999978;5237581;70;13988820;0,44765651794871802460;11700000,0000;Vehicular;;1,06250209072587
146942;20180206,0000000;20211031;20240930;36; 45;28722829,62;28722829,62;999;0,000000000000000000000000;0,000000000000000000000000;12792755,96000000089;28722829;70;79525651;0,89590859700561464862;32060000,0000;Vehicular;;1,00000000000000
147012;20180209,0000000;20200531;20240930;53; 28;23713370,13;10440000,00;999;0,559742038235541139457041;0,124387119607898027906501;10339890,09999999963;10440000;70;25105111;0,40418118466898961261;25830000,0000;Vehicular;;1,12438711960790
147015;20180209,0000000;20190731;20240930;63; 18;113966924,32;8000079,68;999;0,929803495814828462329160;0,174338155465280336686718;49693716,00000000000;8000079;70;24961436;1,53846153846153810285;5200051,7920;Vehicular;;1,20301552189911
147080;20180213,0000000;20190430;20240930;66; 15;29941753,31;29941753,31;999;0,000000000000000000000000;0,000000000000000000000000;13055691,00000000000;29941753;70;101332446;1,44786041150870392613;20680000,0000;Vehicular;;2,08589530863153
147090;20180213,0000000;20181231;20240930;70; 11;25301647,80;25301647,80;999;0,000000000000000000000000;0,000000000000000000000000;11032436,81000000052;25301647;70;92047554;1,62973576811594189628;15525000,0000;Vehicular;;2,22230182608696
147184;20180216,0000000;20220731;20240930;27; 54;10263873,18;10263873,18;999;0,000000000000000000000000;0,000000000000000000000000;4475421,00000000000;10263873;70;27850171;0,43862705897435888547;23400000,0000;Vehicular;;1,00000000000000
147217;20180219,0000000;20240731;20240930;3; 78;9305214,91;9305214,91;224;0,000000000000000000000000;0,000000000000000000000000;4144415,29714191006;9305214;70;12259676;0,31330689932659927521;29700000,0000;Vehicular;;1,00000000000000
147268;20180220,0000000;20210430;20240930;42; 39;83223176,44;83223176,44;999;0,000000000000000000000000;0,000000000000000000000000;36288325,67999999970;83223176;70;239190217;0,71577514784553197824;116270000,0000;Vehicular;;1,00000000000000
147272;20180220,0000000;20190331;20240930;67; 14;18163432,62;17459319,62;999;0,038765414816178067614061;0,006840955555796129732016;8629359,00000000000;17459319;70;55309684;1,64400373069679894833;10620000,0000;Vehicular;;1,03154618372224
147285;20180214,0000000;20181231;20240930;70; 11;35492588,00;10804582,44;999;0,695582006023342191980419;0,117563155947607134166333;15476056,64000000060;10804582;70;29219062;0,41878226511627897333;25800000,0000;Vehicular;Reestructuracion;1,11756315594761
147288;20180130,0000000;20181130;20240930;71; 10;29729149,00;29729149,00;999;0,000000000000000000000000;0,000000000000000000000000;12962988,00000000000;29729149;70;108490368;1,52927721193415599998;19440000,0000;Vehicular;Refinanciacion;2,14695790895062
147309;20180221,0000000;20211031;20240930;36; 45;18538833,35;18538833,35;999;0,000000000000000000000000;0,000000000000000000000000;8083604,08999999985;18538833;70;56985332;1,40872593844984805855;13160000,0000;Vehicular;;2,05654445383739
147332;20180222,0000000;20190531;20240930;65; 16;48955555,01;48955555,01;999;0,000000000000000000000000;0,000000000000000000000000;21346398,92000000179;48955555;70;165269984;1,02847804642857099111;47600000,0000;Vehicular;;1,77135853482143
147401;20180223,0000000;20200331;20240930;55; 26;32145969,03;9605741,42;943;0,701183641064436091738798;0,150253637370950599017050;14016809,30000000075;9605741;70;16852094;0,31545948834154352580;30450000,0000;Vehicular;;1,15025363737095
147448;20180219,0000000;20190228;20240930;68; 13;23466322,08;23466322,08;999;0,000000000000000000000000;0,000000000000000000000000;10232168,17999999970;23466322;70;76240694;1,27395885342019510311;18420000,0000;Vehicular;Refinanciacion;1,95546914006515
147479;20180223,0000000;20210331;20240930;43; 38;5561253,14;5561253,14;999;0,000000000000000000000000;0,000000000000000000000000;2424908,22999999998;5561253;70;17168751;0,40255180166485698967;13815000,0000;Vehicular;;1,00000000000000
147499;20180221,0000000;20181130;20240930;71; 10;36227635,00;14159292,36;999;0,609157695223549677798758;0,101526282537258288884985;15796564,00000000000;14159292;70;15942592;0,53130552945590991953;26650000,0000;Vehicular;Refinanciacion;1,10152628253726
147502;20180216,0000000;20181130;20240930;71; 10;22326533,00;22326533,00;999;0,000000000000000000000000;0,000000000000000000000000;9735179,00000000000;22326533;70;77691573;1,15921770508826593726;19260000,0000;Vehicular;Refinanciacion;1,86941327881620
147507;20180219,0000000;20190331;20240930;67; 14;38659367,79;38659367,79;999;0,000000000000000000000000;0,000000000000000000000000;16856888,00000000000;38659367;70;151608086;2,31216314533492806049;16720000,0000;Vehicular;Refinanciacion;2,73412235900120
147543;20180226,0000000;20181231;20240930;70; 11;20908576,18;10481604,32;999;0,498693539446931344283342;0,084286232019199658349606;9116898,13000000082;10481604;70;9858414;0,40744817570456748346;25725000,0000;Vehicular;;1,08428623201920
147600;20180221,0000000;20190630;20240930;64; 17;17070328,52;6962581,03;999;0,592123782395723829985457;0,109315159826902874584675;7443282,83999999985;6962581;70;14428660;0,89608507464607456416;7770000,0000;Vehicular;Refinanciacion;1,10931515982690
